DIRECTION,Month of Month,ROUTE_NAME,TIME_PERIOD_NAME,Prc Trips at Crowding Threshold
OUTBOUND,June 2022,023 - 23 MONTEREY,1900 Evening (7pm-10pm),0%
OUTBOUND,May 2022,023 - 23 MONTEREY,1900 Evening (7pm-10pm),0%
OUTBOUND,September 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,August 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,July 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,June 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,May 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,April 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,March 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,February 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,January 2025,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,December 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,November 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,October 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,September 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,August 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,July 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,June 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,May 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,April 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,March 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,February 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,January 2024,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,December 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,November 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,October 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,September 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,August 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,July 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,June 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,May 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,April 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,March 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,February 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,January 2023,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,December 2022,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,November 2022,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,October 2022,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,September 2022,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,August 2022,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,July 2022,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,June 2022,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,May 2022,023 - 23 MONTEREY,2200 Night (10pm-1am),0%
OUTBOUND,September 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,August 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,July 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,June 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,May 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,April 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,March 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,February 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,January 2025,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,December 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,November 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,October 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,September 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,August 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,July 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,June 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,May 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,April 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,March 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,February 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,January 2024,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,December 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,November 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,October 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,September 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,August 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,July 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,June 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,May 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,April 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,March 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,February 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,January 2023,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,December 2022,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,November 2022,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,October 2022,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,September 2022,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,August 2022,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,July 2022,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,June 2022,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,May 2022,023 - 23 MONTEREY,2500 Owl (1am-6am),0%
OUTBOUND,September 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,August 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,July 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,May 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,April 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,March 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,February 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,January 2025,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,December 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,November 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,October 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,September 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,August 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,July 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,May 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,April 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,March 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,February 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,January 2024,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,December 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,November 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,October 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,September 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,August 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,July 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,May 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,April 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,March 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,February 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,January 2023,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,December 2022,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,November 2022,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,October 2022,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,September 2022,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,August 2022,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,July 2022,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,June 2022,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,May 2022,024 - 24 DIVISADERO,0600 AM Peak (6am-9am),0%
OUTBOUND,September 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,August 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,July 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,June 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,May 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,April 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,March 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,February 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,January 2025,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,December 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,November 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,October 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,September 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,August 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,July 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,June 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,May 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,April 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,March 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,February 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,January 2024,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,December 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,November 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,October 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,September 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,August 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,July 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,June 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,May 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,April 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,March 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,February 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,January 2023,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,December 2022,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,November 2022,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),1%
OUTBOUND,October 2022,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,September 2022,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,August 2022,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,July 2022,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,June 2022,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,May 2022,024 - 24 DIVISADERO,0900 Mid-Day (9am-2pm),0%
OUTBOUND,September 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),24%
OUTBOUND,August 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),11%
OUTBOUND,July 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),3%
OUTBOUND,June 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),2%
OUTBOUND,May 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),19%
OUTBOUND,April 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),13%
OUTBOUND,March 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),15%
OUTBOUND,February 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),16%
OUTBOUND,January 2025,024 - 24 DIVISADERO,1400 School (2pm-4pm),15%
OUTBOUND,December 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),13%
OUTBOUND,November 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),13%
OUTBOUND,October 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),16%
OUTBOUND,September 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),17%
OUTBOUND,August 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),9%
OUTBOUND,July 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),1%
OUTBOUND,June 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),3%
OUTBOUND,May 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),19%
OUTBOUND,April 2024,024 - 24 DIVISADERO,1400 School (2pm-4pm),10%
